user_id,gender,total_votes_received,opposite_votes_received,opposite_vote_ratio
1102695,M,70,43,0.6142857142857143
1102929,F,256,28,0.109375
1103575,F,113,14,0.12389380530973451
1103682,F,570,116,0.20350877192982456
1103885,F,121,8,0.06611570247933884
1104234,M,310,90,0.2903225806451613
1104366,M,395,121,0.30632911392405066
1104608,M,258,156,0.6046511627906976
1104777,M,41,20,0.4878048780487805
1104845,F,155,12,0.07741935483870968
1105239,M,89,23,0.25842696629213485
1105324,M,150,97,0.6466666666666666
1105565,M,123,21,0.17073170731707318
1105591,M,192,78,0.40625
1105625,F,304,78,0.2565789473684211
1105921,F,167,27,0.16167664670658682
1106226,F,115,16,0.1391304347826087
1106345,F,255,11,0.043137254901960784
1106987,F,108,13,0.12037037037037036
1107553,M,252,38,0.15079365079365079
1107731,M,375,37,0.09866666666666667
1108036,F,171,41,0.23976608187134502
1108199,F,264,136,0.5151515151515151
1108505,M,185,53,0.2864864864864865
1109199,F,226,70,0.30973451327433627
1109776,F,81,42,0.5185185185185185
1110415,F,642,205,0.31931464174454827
1110467,M,27,12,0.4444444444444444
1110527,M,262,102,0.3893129770992366
1110661,M,398,183,0.45979899497487436
1110794,F,300,43,0.14333333333333334
1110831,M,271,54,0.1992619926199262
1111301,M,212,58,0.27358490566037735
1111547,F,137,17,0.12408759124087591
1111744,F,392,141,0.3596938775510204
1111941,M,703,311,0.4423897581792319
1112166,M,170,59,0.34705882352941175
1112175,F,410,141,0.3439024390243902
1112856,M,96,18,0.1875
1113146,M,35,19,0.5428571428571428
1113391,M,597,272,0.4556113902847571
1113407,F,62,0,0.0
1113567,M,369,140,0.3794037940379404
1113582,M,188,33,0.17553191489361702
1113651,F,336,8,0.023809523809523808
1113731,F,126,14,0.1111111111111111
1113732,F,460,121,0.26304347826086955
1113772,M,81,15,0.18518518518518517
1113857,F,180,137,0.7611111111111111
1113895,F,63,12,0.19047619047619047
1113936,F,301,11,0.036544850498338874
1113944,F,442,138,0.31221719457013575
1113966,F,198,39,0.19696969696969696
1113994,F,255,33,0.12941176470588237
1114513,M,86,24,0.27906976744186046
1114916,F,304,123,0.40460526315789475
1115246,F,427,125,0.2927400468384075
1115308,F,48,33,0.6875
1115312,F,573,121,0.2111692844677138
1115332,F,395,85,0.21518987341772153
1115470,F,116,25,0.21551724137931033
1115492,M,690,203,0.2942028985507246
1115498,F,607,116,0.19110378912685339
1115501,M,404,154,0.3811881188118812
1115705,F,365,62,0.16986301369863013
1116167,M,86,21,0.2441860465116279
1116196,F,21,14,0.6666666666666666
1116202,M,92,11,0.11956521739130435
1116286,F,261,57,0.21839080459770116
1116728,F,5,0,0.0
1117193,F,274,70,0.25547445255474455
1117215,F,378,114,0.30158730158730157
1117241,F,455,84,0.18461538461538463
1117274,F,442,157,0.3552036199095023
1117319,F,607,292,0.48105436573311366
1117438,F,29,0,0.0
1117537,F,113,7,0.061946902654867256
1117990,F,614,153,0.249185667752443
1117999,M,188,93,0.4946808510638298
1118002,F,339,98,0.2890855457227139
1118007,F,207,87,0.42028985507246375
1118010,F,417,39,0.09352517985611511
1118059,F,583,118,0.20240137221269297
1118441,F,208,16,0.07692307692307693
1118653,F,122,41,0.3360655737704918
1119130,M,17,10,0.5882352941176471
1119160,M,151,63,0.41721854304635764
1119224,F,159,3,0.018867924528301886
1119663,F,234,6,0.02564102564102564
1119880,F,223,68,0.30493273542600896
1119910,M,395,144,0.36455696202531646
1119974,F,265,54,0.2037735849056604
1119987,M,808,238,0.29455445544554454
1120019,F,289,75,0.25951557093425603
1120093,M,315,141,0.44761904761904764
1120170,M,228,75,0.32894736842105265
1120187,F,356,73,0.2050561797752809
1120231,F,220,78,0.35454545454545455
1120688,M,389,150,0.3856041131105398
1120744,M,171,72,0.42105263157894735
1120789,F,123,8,0.06504065040650407
1121725,F,285,8,0.028070175438596492
1121857,F,108,22,0.2037037037037037
1121861,M,183,52,0.28415300546448086
1121908,F,292,33,0.11301369863013698
1122089,F,403,214,0.5310173697270472
1122151,M,599,138,0.2303839732888147
1122302,F,609,187,0.3070607553366174
1122358,M,214,78,0.3644859813084112
1122374,F,306,97,0.31699346405228757
1122686,M,1042,356,0.3416506717850288
1122820,F,506,134,0.2648221343873518
1123100,F,183,19,0.10382513661202186
1123195,F,433,30,0.06928406466512702
1123682,F,397,7,0.017632241813602016
1123728,M,294,81,0.2755102040816326
1123783,M,53,20,0.37735849056603776
1124494,F,19,1,0.05263157894736842
1124939,M,213,83,0.38967136150234744
1125319,M,24,20,0.8333333333333334
1125388,F,140,31,0.22142857142857142
1125406,F,92,15,0.16304347826086957
1125743,F,249,3,0.012048192771084338
1125812,M,233,65,0.27896995708154504
1125953,M,241,48,0.1991701244813278
1125988,M,469,63,0.13432835820895522
1126012,M,481,208,0.43243243243243246
1126107,F,230,23,0.1
1126246,M,36,7,0.19444444444444445
1126253,F,154,30,0.19480519480519481
1126363,F,205,37,0.18048780487804877
1126450,F,50,16,0.32
1126462,F,161,21,0.13043478260869565
1126660,F,381,103,0.27034120734908135
1126729,M,168,54,0.32142857142857145
1126731,F,139,55,0.39568345323741005
1126814,M,336,158,0.47023809523809523
1127554,F,92,5,0.05434782608695652
1127595,M,265,60,0.22641509433962265
1127634,F,106,3,0.02830188679245283
1127643,M,204,13,0.06372549019607843
1127691,M,192,50,0.2604166666666667
1127820,F,227,59,0.2599118942731278
1127871,F,168,56,0.3333333333333333
1127911,M,268,116,0.43283582089552236
1128376,M,294,173,0.5884353741496599
1128401,F,228,36,0.15789473684210525
1128415,F,202,54,0.26732673267326734
1128457,F,276,76,0.2753623188405797
1128556,F,119,59,0.4957983193277311
1128628,F,137,29,0.2116788321167883
1128677,M,260,99,0.38076923076923075
1128834,M,283,9,0.03180212014134275
1128857,M,231,47,0.20346320346320346
1129314,F,272,16,0.058823529411764705
1129399,F,167,11,0.0658682634730539
1129594,F,340,120,0.35294117647058826
1129662,M,633,193,0.3048973143759874
1129816,M,224,105,0.46875
1129878,M,234,79,0.33760683760683763
1130165,F,152,66,0.4342105263157895
1130315,M,4,3,0.75
1130375,M,207,121,0.5845410628019324
1130525,M,15,4,0.26666666666666666
1130659,F,0,0,0.0
1130834,M,544,118,0.21691176470588236
1130903,F,321,139,0.43302180685358255
1131024,F,278,63,0.22661870503597123
1131456,F,122,24,0.19672131147540983
1131668,M,438,50,0.1141552511415525
1131675,M,210,28,0.13333333333333333
1131924,M,217,53,0.24423963133640553
1131925,F,175,32,0.18285714285714286
1131959,F,193,70,0.3626943005181347
1132108,F,680,137,0.20147058823529412
1132832,F,80,24,0.3
1132932,F,993,915,0.9214501510574018
1133003,F,283,27,0.09540636042402827
1133025,M,343,156,0.45481049562682213
1133278,M,85,47,0.5529411764705883
1133465,M,199,90,0.45226130653266333
1133658,F,301,58,0.19269102990033224
1133720,F,252,53,0.21031746031746032
1134113,M,281,85,0.302491103202847
1134156,F,180,10,0.05555555555555555
1134174,M,322,176,0.546583850931677
1134387,F,211,115,0.5450236966824644
1134390,F,299,81,0.2709030100334448
1134602,F,208,40,0.19230769230769232
1134702,M,149,36,0.24161073825503357
1134762,F,485,217,0.44742268041237115
1134786,F,292,33,0.11301369863013698
1134801,F,303,59,0.19471947194719472
1134896,F,13,0,0.0
1135019,F,272,43,0.15808823529411764
1135047,M,159,72,0.4528301886792453
1135075,F,338,126,0.3727810650887574
1135238,M,345,78,0.22608695652173913
1135479,F,378,23,0.06084656084656084
1135595,F,329,85,0.25835866261398177
1135639,F,130,45,0.34615384615384615
1135668,M,346,99,0.2861271676300578
1136024,F,529,236,0.44612476370510395
1136095,F,503,146,0.29025844930417494
1136147,M,171,48,0.2807017543859649
1136187,M,261,88,0.3371647509578544
1136195,M,343,107,0.3119533527696793
1136231,M,505,95,0.18811881188118812
1136298,F,144,14,0.09722222222222222
1136311,F,126,9,0.07142857142857142
1136347,M,172,66,0.38372093023255816
1136372,M,209,117,0.5598086124401914
1136479,M,406,190,0.46798029556650245
1136502,F,111,10,0.09009009009009009
1136747,F,382,167,0.43717277486910994
1136758,F,277,31,0.11191335740072202
1136890,M,236,45,0.1906779661016949
1137034,M,784,294,0.375
1137073,F,295,128,0.43389830508474575
1137090,F,113,7,0.061946902654867256
1137335,F,664,298,0.44879518072289154
1137625,F,304,111,0.3651315789473684
1137639,M,196,40,0.20408163265306123
1137657,F,178,13,0.07303370786516854
1137670,F,347,115,0.3314121037463977
1137788,M,162,46,0.2839506172839506
1137835,M,242,106,0.4380165289256198
1137878,M,490,171,0.3489795918367347
1137886,F,413,198,0.4794188861985472
1138054,F,574,151,0.26306620209059234
1138139,M,126,28,0.2222222222222222
1138151,F,499,203,0.40681362725450904
1138161,F,183,68,0.37158469945355194
1138167,M,270,53,0.1962962962962963
1138345,F,460,153,0.33260869565217394
1138409,F,763,229,0.30013106159895153
1138486,F,92,9,0.09782608695652174
1138518,F,548,230,0.4197080291970803
1138534,M,361,132,0.3656509695290859
1138561,M,204,26,0.12745098039215685
1138720,F,158,0,0.0
1138757,F,214,98,0.45794392523364486
1138845,F,503,122,0.24254473161033796
1138876,F,88,11,0.125
1138896,M,213,54,0.2535211267605634
1138955,M,496,134,0.2701612903225806
1138997,M,573,84,0.14659685863874344
1139085,M,383,134,0.34986945169712796
1139195,M,571,130,0.2276707530647986
1139271,M,411,153,0.3722627737226277
1139286,F,280,112,0.4
1139317,F,307,160,0.5211726384364821
1139561,M,246,20,0.08130081300813008
1139644,M,276,63,0.22826086956521738
1139813,F,174,104,0.5977011494252874
1140161,F,234,23,0.09829059829059829
1140374,F,258,161,0.624031007751938
1140485,F,144,72,0.5
1140514,F,288,65,0.22569444444444445
1140699,F,233,69,0.296137339055794
1140818,F,116,9,0.07758620689655173
1140845,F,181,57,0.3149171270718232
1141018,F,110,47,0.42727272727272725
1141039,F,384,85,0.22135416666666666
1141076,F,51,3,0.058823529411764705
1141273,F,192,46,0.23958333333333334
1141388,F,477,84,0.1761006289308176
1141474,M,133,20,0.15037593984962405
1141497,M,206,33,0.16019417475728157
1141524,F,196,39,0.1989795918367347
1141565,F,324,46,0.1419753086419753
1141569,M,233,48,0.20600858369098712
1141724,F,158,41,0.25949367088607594
1141795,F,204,35,0.1715686274509804
1142142,F,170,53,0.31176470588235294
1142285,M,22,5,0.22727272727272727
1142318,F,398,68,0.1708542713567839
1142417,F,155,9,0.05806451612903226
1142421,M,223,30,0.13452914798206278
1142457,M,111,29,0.26126126126126126
1142475,M,206,146,0.7087378640776699
1142548,M,465,184,0.3956989247311828
1142649,F,128,25,0.1953125
1142661,F,387,52,0.1343669250645995
1142684,M,368,143,0.38858695652173914
1142719,M,152,21,0.13815789473684212
1142755,M,190,45,0.23684210526315788
1142809,F,212,103,0.4858490566037736
1142832,M,217,80,0.3686635944700461
1142867,M,508,170,0.3346456692913386
1142998,F,413,183,0.4430992736077482
1143114,F,10,6,0.6
1143266,F,176,75,0.42613636363636365
1143273,F,241,9,0.03734439834024896
1143329,M,234,37,0.1581196581196581
1143420,M,189,45,0.23809523809523808
1143564,M,421,101,0.23990498812351543
1143575,F,193,24,0.12435233160621761
1143616,F,467,209,0.4475374732334047
1143653,M,361,121,0.33518005540166207
1143710,M,249,84,0.3373493975903614
1143832,F,256,41,0.16015625
1143862,M,362,67,0.1850828729281768
1143898,M,138,35,0.2536231884057971
1144200,F,377,36,0.09549071618037135
1144240,M,79,45,0.569620253164557
1144389,F,132,52,0.3939393939393939
1144475,M,182,33,0.1813186813186813
1144565,F,200,73,0.365
1144706,M,79,14,0.17721518987341772
1144762,M,290,65,0.22413793103448276
1144852,F,185,59,0.31891891891891894
1144963,F,282,107,0.37943262411347517
1145043,F,339,55,0.16224188790560473
1145192,M,373,71,0.1903485254691689
1145230,M,328,62,0.18902439024390244
1145276,F,698,249,0.35673352435530087
1145279,M,365,178,0.4876712328767123
1145291,M,284,31,0.10915492957746478
1145333,F,304,85,0.27960526315789475
1145337,F,228,43,0.18859649122807018
1145407,F,501,75,0.1497005988023952
1145467,M,288,57,0.19791666666666666
1145662,F,163,90,0.5521472392638037
1145679,F,353,125,0.35410764872521244
1145821,M,148,38,0.25675675675675674
1145955,F,260,86,0.33076923076923076
1146052,M,238,33,0.13865546218487396
1146110,M,215,15,0.06976744186046512
1146444,M,349,75,0.2148997134670487
1146544,M,173,36,0.20809248554913296
1146785,F,93,15,0.16129032258064516
1146976,F,180,4,0.022222222222222223
1147207,F,409,266,0.6503667481662592
1147291,F,216,123,0.5694444444444444
1147334,F,181,59,0.3259668508287293
1147610,M,582,129,0.22164948453608246
1147695,F,313,17,0.054313099041533544
1147706,M,230,69,0.3
1147719,F,225,101,0.4488888888888889
1147938,F,557,352,0.6319569120287253
1148486,M,464,211,0.4547413793103448
1148514,M,477,93,0.1949685534591195
1148554,F,371,127,0.3423180592991914
1148730,F,452,181,0.4004424778761062
1148848,F,424,110,0.25943396226415094
1149461,F,580,86,0.1482758620689655
1149594,M,177,36,0.2033898305084746
1150086,F,101,44,0.43564356435643564
1150158,M,206,49,0.23786407766990292
1150249,F,417,141,0.3381294964028777
1150297,F,161,43,0.2670807453416149
1150611,M,71,14,0.19718309859154928
1150928,F,302,98,0.32450331125827814
1151034,F,118,25,0.211864406779661
1151212,F,143,16,0.11188811188811189
1151420,M,70,8,0.11428571428571428
1151448,F,238,89,0.3739495798319328
1151528,F,188,32,0.1702127659574468
1151538,M,185,62,0.33513513513513515
1151612,F,159,47,0.29559748427672955
1151640,F,179,34,0.18994413407821228
1151668,M,341,42,0.12316715542521994
1151770,F,296,92,0.3108108108108108
1151906,F,82,8,0.0975609756097561
1152138,M,230,25,0.10869565217391304
1152170,M,121,34,0.2809917355371901
1152216,M,342,81,0.23684210526315788
1152348,M,62,36,0.5806451612903226
1152380,F,189,24,0.12698412698412698
1152435,M,153,22,0.1437908496732026
1152437,F,235,22,0.09361702127659574
1152449,M,276,53,0.19202898550724637
1152483,M,414,23,0.05555555555555555
1152536,F,242,126,0.5206611570247934
1152559,M,207,28,0.13526570048309178
1152676,M,342,95,0.2777777777777778
1152684,F,278,35,0.12589928057553956
1152814,M,726,172,0.2369146005509642
1152932,F,345,89,0.2579710144927536
1153003,M,202,45,0.22277227722772278
1153113,F,176,82,0.4659090909090909
1153317,M,246,78,0.3170731707317073
1153519,F,173,68,0.3930635838150289
1153691,F,162,4,0.024691358024691357
1154274,F,231,68,0.2943722943722944
1154403,F,65,25,0.38461538461538464
1154495,M,337,89,0.26409495548961426
1154585,M,805,256,0.31801242236024846
1154705,F,316,75,0.23734177215189872
1155081,M,304,87,0.28618421052631576
1155129,M,595,149,0.2504201680672269
1155142,F,399,137,0.3433583959899749
1155224,M,481,139,0.288981288981289
1155284,F,149,7,0.04697986577181208
1155289,M,301,40,0.132890365448505
1155293,M,239,78,0.3263598326359833
1155299,F,257,41,0.15953307392996108
1155307,F,638,181,0.2836990595611285
1155315,M,621,85,0.13687600644122383
1155318,M,95,27,0.28421052631578947
1155319,M,338,115,0.34023668639053256
1155324,F,564,82,0.1453900709219858
1155325,F,739,412,0.557510148849797
1155726,F,100,37,0.37
1155868,M,527,78,0.14800759013282733
1155887,M,144,31,0.2152777777777778
1155992,M,407,35,0.085995085995086
1156017,F,211,4,0.018957345971563982
1156031,M,523,85,0.16252390057361377
1156093,M,373,68,0.18230563002680966
1156188,F,347,17,0.04899135446685879
1156233,M,267,56,0.20973782771535582
1156242,M,393,102,0.2595419847328244
1156291,M,301,46,0.15282392026578073
1156301,F,41,20,0.4878048780487805
1156323,M,319,112,0.3510971786833856
1156552,M,63,4,0.06349206349206349
1156622,M,288,55,0.1909722222222222
1156716,F,679,502,0.7393225331369662
1156867,F,246,5,0.02032520325203252
1156905,M,269,53,0.1970260223048327
1156925,F,131,25,0.19083969465648856
1156935,F,137,7,0.051094890510948905
1156941,F,145,31,0.21379310344827587
1156972,F,264,59,0.22348484848484848
1157000,M,313,65,0.20766773162939298
1157010,M,218,34,0.1559633027522936
1157063,M,135,41,0.3037037037037037
1157113,F,447,73,0.16331096196868009
1157129,F,258,92,0.35658914728682173
1157167,M,331,104,0.31419939577039274
1157200,F,168,65,0.3869047619047619
1157201,M,338,37,0.10946745562130178
1157274,F,164,82,0.5
1157292,M,320,11,0.034375
1157305,M,452,41,0.09070796460176991
1157397,F,188,75,0.39893617021276595
1157401,M,270,32,0.11851851851851852
1157453,M,224,17,0.07589285714285714
1157526,F,133,9,0.06766917293233082
1157582,F,91,10,0.10989010989010989
1157642,F,103,22,0.21359223300970873
1157684,M,137,32,0.23357664233576642
1157801,F,63,32,0.5079365079365079
1157825,F,124,18,0.14516129032258066
1157862,F,77,2,0.025974025974025976
1158050,F,266,148,0.556390977443609
1158074,M,89,16,0.1797752808988764
1158106,M,242,51,0.21074380165289255
1158160,M,195,22,0.11282051282051282
1158211,M,127,43,0.33858267716535434
1158245,M,299,52,0.17391304347826086
1158278,M,420,99,0.2357142857142857
1158318,M,73,18,0.2465753424657534
1158432,F,217,51,0.2350230414746544
1158440,M,252,52,0.20634920634920634
1158502,M,342,134,0.391812865497076
1158530,M,176,86,0.48863636363636365
1158548,F,126,6,0.047619047619047616
1158735,M,3,1,0.3333333333333333
1158973,F,257,130,0.5058365758754864
1159001,M,219,39,0.1780821917808219
1159023,M,152,10,0.06578947368421052
1159099,M,87,15,0.1724137931034483
1159159,F,526,250,0.4752851711026616
1159163,F,666,101,0.15165165165165165
1159354,F,359,41,0.11420612813370473
1159508,M,259,14,0.05405405405405406
1159552,M,394,27,0.06852791878172589
1159633,M,86,23,0.26744186046511625
1159697,M,340,44,0.12941176470588237
1159745,M,69,35,0.5072463768115942
1159808,F,228,84,0.3684210526315789
1160049,F,208,20,0.09615384615384616
1160054,F,306,57,0.18627450980392157
1160293,M,405,116,0.28641975308641976
1160581,M,46,13,0.2826086956521739
1160679,F,317,28,0.08832807570977919
1160842,F,195,61,0.3128205128205128
1161118,M,50,12,0.24
1161197,M,114,13,0.11403508771929824
1161334,M,161,51,0.3167701863354037
1161345,M,275,90,0.32727272727272727
1161417,M,222,41,0.18468468468468469
1161463,F,217,37,0.17050691244239632
1161604,F,113,39,0.34513274336283184
1161648,M,196,35,0.17857142857142858
1161698,F,164,63,0.38414634146341464
1161706,M,315,117,0.37142857142857144
1161757,M,268,31,0.11567164179104478
1161796,M,269,65,0.241635687732342
1161878,F,226,80,0.35398230088495575
1161907,M,190,17,0.08947368421052632
1161926,F,203,104,0.5123152709359606
1162341,F,49,22,0.4489795918367347
1162363,M,179,70,0.39106145251396646
1162474,M,169,23,0.13609467455621302
1162477,M,149,42,0.28187919463087246
1162597,F,91,18,0.1978021978021978
1162844,F,86,8,0.09302325581395349
1162909,F,28,14,0.5
1162938,F,329,28,0.0851063829787234
1163065,M,73,22,0.3013698630136986
1163189,M,227,36,0.15859030837004406
1163252,F,152,38,0.25
1163653,F,278,12,0.04316546762589928
1163745,F,57,33,0.5789473684210527
1163992,F,175,15,0.08571428571428572
1164077,M,41,15,0.36585365853658536
1164108,F,267,29,0.10861423220973783
1164121,F,262,20,0.07633587786259542
1164336,M,369,103,0.2791327913279133
1164422,F,109,62,0.5688073394495413
1164631,M,161,45,0.2795031055900621
1164674,F,196,91,0.4642857142857143
1164707,F,233,106,0.45493562231759654
1164871,F,20,9,0.45
1165022,F,810,211,0.26049382716049385
1165253,M,382,226,0.5916230366492147
1165346,F,380,108,0.28421052631578947
1165532,F,139,44,0.31654676258992803
1165569,F,155,24,0.15483870967741936
1165692,F,137,64,0.46715328467153283
1165894,M,63,7,0.1111111111111111
1165963,M,21,14,0.6666666666666666
1166092,M,284,96,0.3380281690140845
1166116,F,193,45,0.23316062176165803
1166125,M,306,84,0.27450980392156865
1166260,M,79,49,0.620253164556962
1166267,F,160,43,0.26875
1166297,M,421,98,0.2327790973871734
1166334,F,245,65,0.2653061224489796
1166429,F,119,2,0.01680672268907563
1166481,M,71,7,0.09859154929577464
1166696,F,210,121,0.5761904761904761
1166825,M,371,128,0.3450134770889488
1166883,F,280,69,0.24642857142857144
1166904,F,190,52,0.2736842105263158
1166915,F,109,1,0.009174311926605505
1166940,F,20,1,0.05
1167057,F,140,75,0.5357142857142857
1167130,F,33,0,0.0
1167140,M,366,143,0.3907103825136612
1167245,F,245,93,0.3795918367346939
1167265,F,227,88,0.3876651982378855
1167311,F,198,52,0.26262626262626265
1167356,M,283,66,0.2332155477031802
1167383,M,73,15,0.2054794520547945
1167435,M,576,238,0.4131944444444444
1167481,F,138,12,0.08695652173913043
1167551,F,195,4,0.020512820512820513
1167565,F,103,27,0.2621359223300971
1167696,F,140,12,0.08571428571428572
1167716,F,170,9,0.052941176470588235
1167792,F,731,280,0.38303693570451436
1167839,M,566,91,0.1607773851590106
1167888,F,401,134,0.3341645885286783
1168555,F,213,64,0.3004694835680751
1168583,M,171,34,0.19883040935672514
1168589,M,132,17,0.12878787878787878
1168912,M,321,182,0.5669781931464174
1169203,F,235,75,0.3191489361702128
1169212,F,204,27,0.1323529411764706
1169270,M,203,17,0.08374384236453201
1169432,M,217,31,0.14285714285714285
1169723,M,93,24,0.25806451612903225
1170231,F,20,2,0.1
1170235,M,76,51,0.6710526315789473
1170269,M,209,34,0.16267942583732056
1170427,F,183,19,0.10382513661202186
1170559,M,63,43,0.6825396825396826
1171029,F,537,152,0.28305400372439476
1171396,M,392,64,0.16326530612244897
1171429,F,81,9,0.1111111111111111
1171593,F,215,2,0.009302325581395349
1171821,M,310,62,0.2
1171857,F,164,13,0.07926829268292683
1171866,F,187,15,0.08021390374331551
1172025,F,177,31,0.1751412429378531
1172091,M,232,98,0.4224137931034483
1172145,F,136,12,0.08823529411764706
1172496,F,317,8,0.025236593059936908
1172518,M,216,38,0.17592592592592593
1172646,F,164,21,0.12804878048780488
1172875,M,332,22,0.06626506024096386
1173483,M,27,7,0.25925925925925924
1173995,M,497,36,0.07243460764587525
1174081,F,200,56,0.28
1174554,M,323,154,0.47678018575851394
1174655,F,248,54,0.21774193548387097
1174808,F,73,33,0.4520547945205479
1174966,F,204,19,0.09313725490196079
1175187,F,360,117,0.325
1175705,F,290,34,0.11724137931034483
1175756,F,257,89,0.3463035019455253
1175821,F,366,23,0.06284153005464481
1175945,M,14,7,0.5
1176062,M,90,65,0.7222222222222222
1176150,M,175,71,0.4057142857142857
1176280,M,105,18,0.17142857142857143
1176403,M,504,137,0.2718253968253968
1176550,F,207,34,0.1642512077294686
1177024,F,96,6,0.0625
1177049,M,222,190,0.8558558558558559
1177395,M,151,34,0.2251655629139073
1177452,F,152,30,0.19736842105263158
1177576,M,131,22,0.16793893129770993
1177676,F,85,35,0.4117647058823529
1177778,F,79,14,0.17721518987341772
1178224,F,157,0,0.0
1178340,M,263,47,0.17870722433460076
1178363,F,82,14,0.17073170731707318
1178419,F,38,0,0.0
1178479,M,134,21,0.15671641791044777
1178492,F,168,1,0.005952380952380952
1178548,F,72,32,0.4444444444444444
1178657,M,264,93,0.3522727272727273
1178929,F,79,14,0.17721518987341772
1179111,M,527,58,0.11005692599620494
1179432,M,208,56,0.2692307692307692
1179570,M,295,198,0.6711864406779661
1179669,M,170,42,0.24705882352941178
1179695,F,173,89,0.5144508670520231
1179955,M,102,20,0.19607843137254902
1179976,F,198,43,0.21717171717171718
1180034,F,132,13,0.09848484848484848
1180090,F,165,37,0.22424242424242424
1180518,F,80,3,0.0375
1180707,F,359,116,0.3231197771587744
1180713,F,132,107,0.8106060606060606
1180909,F,153,58,0.3790849673202614
1180926,M,144,44,0.3055555555555556
1180993,M,326,57,0.17484662576687116
1181059,F,181,80,0.4419889502762431
1181083,F,176,18,0.10227272727272728
1181171,M,241,101,0.4190871369294606
1181486,M,379,47,0.12401055408970976
1181680,M,109,26,0.23853211009174313
1182054,F,147,7,0.047619047619047616
1182228,F,143,19,0.13286713286713286
1182275,F,564,155,0.274822695035461
1182721,F,86,12,0.13953488372093023
1182739,F,429,271,0.6317016317016317
1183357,F,74,26,0.35135135135135137
1183362,F,50,6,0.12
1183445,F,261,59,0.2260536398467433
1183465,F,90,30,0.3333333333333333
1183479,F,18,3,0.16666666666666666
1183498,M,71,7,0.09859154929577464
1183660,F,91,13,0.14285714285714285
1183914,F,195,17,0.08717948717948718
1184015,F,133,41,0.3082706766917293
1184397,M,88,27,0.3068181818181818
1184611,M,424,110,0.25943396226415094
1184663,F,388,152,0.3917525773195876
1184667,M,297,78,0.26262626262626265
1184703,M,263,122,0.46387832699619774
1184802,F,122,35,0.28688524590163933
1184854,M,115,11,0.09565217391304348
1184867,M,203,83,0.4088669950738916
1184879,F,111,19,0.17117117117117117
1184911,M,114,27,0.23684210526315788
1185172,F,248,96,0.3870967741935484
1185232,F,60,17,0.2833333333333333
1185393,F,719,310,0.43115438108484005
1185408,F,312,146,0.46794871794871795
1185443,F,366,143,0.3907103825136612
1185543,M,293,152,0.5187713310580204
1185570,F,223,17,0.07623318385650224
1185602,M,240,105,0.4375
1185635,F,504,120,0.23809523809523808
1185679,M,159,68,0.4276729559748428
1185764,F,608,157,0.2582236842105263
1185796,F,388,90,0.23195876288659795
1185828,F,187,22,0.11764705882352941
1185849,F,300,102,0.34
1185943,F,43,5,0.11627906976744186
1185964,F,491,135,0.27494908350305497
1185982,F,53,24,0.4528301886792453
1186133,F,148,20,0.13513513513513514
1186153,F,332,60,0.18072289156626506
1186204,F,192,1,0.005208333333333333
1186295,M,149,60,0.40268456375838924
1186397,M,235,86,0.3659574468085106
1186422,F,108,22,0.2037037037037037
1186471,M,280,125,0.44642857142857145
1186513,M,139,97,0.697841726618705
1186531,F,385,185,0.4805194805194805
1186644,F,185,82,0.44324324324324327
1186681,M,225,92,0.4088888888888889
1186756,M,187,76,0.40641711229946526
1186941,F,190,12,0.06315789473684211
1187024,F,509,205,0.4027504911591356
1187264,M,110,57,0.5181818181818182
1187305,M,260,85,0.3269230769230769
1187473,M,117,36,0.3076923076923077
1187499,M,247,99,0.4008097165991903
1187566,F,96,32,0.3333333333333333
1187589,M,106,8,0.07547169811320754
1187654,M,59,15,0.2542372881355932
1187658,F,153,101,0.6601307189542484
1187740,F,501,135,0.2694610778443114
1188194,F,194,21,0.10824742268041238
1188274,M,170,49,0.28823529411764703
1188290,M,55,11,0.2
1188305,F,231,79,0.341991341991342
1188421,F,40,3,0.075
1188527,M,360,33,0.09166666666666666
1188711,F,63,14,0.2222222222222222
1189500,M,184,33,0.1793478260869565
1189549,F,88,11,0.125
1189770,M,89,10,0.11235955056179775
1189890,M,209,43,0.20574162679425836
1190023,M,307,49,0.15960912052117263
1190046,F,459,295,0.6427015250544662
1190082,F,205,19,0.09268292682926829
1190128,M,89,31,0.34831460674157305
1190180,F,626,239,0.3817891373801917
1190196,M,325,67,0.20615384615384616
1190467,M,59,10,0.1694915254237288
1190676,F,169,68,0.40236686390532544
1190914,M,114,45,0.39473684210526316
1191048,F,340,63,0.18529411764705883
1191204,M,152,60,0.39473684210526316
1191228,F,173,41,0.23699421965317918
1191381,M,64,9,0.140625
1191711,F,370,38,0.10270270270270271
1192272,M,264,38,0.14393939393939395
1192523,F,76,8,0.10526315789473684
1192738,F,231,91,0.3939393939393939
1192806,M,202,135,0.6683168316831684
1192822,F,278,29,0.10431654676258993
1192968,F,116,51,0.4396551724137931
1193299,M,78,46,0.5897435897435898
1193377,F,58,2,0.034482758620689655
1193797,F,123,38,0.3089430894308943
1193818,F,137,23,0.1678832116788321
1193827,M,70,18,0.2571428571428571
1193946,F,261,44,0.1685823754789272
1194155,F,707,267,0.37765205091937765
1194164,F,94,25,0.26595744680851063
1194371,M,96,31,0.3229166666666667
1194415,F,326,134,0.4110429447852761
1194522,F,137,41,0.29927007299270075
1195059,F,628,178,0.28343949044585987
1195199,M,20,17,0.85
1195441,F,157,4,0.025477707006369428
